Date,Trading Symbol,Lot Size,ATR %,Blank Candle %,Supporting1,Supporting2
02-Apr-18,HINDALCO18APRFUT,3500,3.8879975912631041715217897900,6.67,0.93,214.65
02-Apr-18,UPL18APRFUT,1200,2.6287939850717469446441409100,4.8,0.91,732.95
02-Apr-18,SBIN18APRFUT,3000,3.4940570276172829131652661100,0.27,0.76,251.2
02-Apr-18,AXISBANK18APRFUT,1200,2.921953236979236043095004900,0.8,-0.73,511.3
02-Apr-18,YESBANK18APRFUT,1750,3.4712812263861899294735115600,0.27,0.71,306.8
02-Apr-18,HINDPETRO18APRFUT,1575,3.5269470807376540524865883700,8.53,0.62,345.7
02-Apr-18,ADANIENT18APRFUT,4000,6.1588768793287020460358056300,8.53,0.58,157.4
02-Apr-18,LICHSGFIN18APRFUT,1100,2.8030195790899513473053892200,2.67,0.49,537.55
02-Apr-18,AUROPHARMA18APRFUT,800,2.7628371415941023572644976200,0.8,0.39,560.85
02-Apr-18,TATASTEEL18APRFUT,1061,4.0654686039485859381840469300,0,0.36,573.45
03-Apr-18,ADANIENT18APRFUT,4000,6.0584341604044002486016159100,2.93,-1.65,161.4
03-Apr-18,BANKBARODA18APRFUT,4000,4.6043203041959548978153629300,8.53,1.59,142.55
03-Apr-18,TATASTEEL18APRFUT,1061,3.875088270169350380096751900,0,-1.49,582.3
03-Apr-18,SBIN18APRFUT,3000,3.4999399374453869591712370500,0.8,1.38,247.55
03-Apr-18,JINDALSTEL18APRFUT,4500,5.4102546421239111111111111100,2.67,-1.33,226.3
03-Apr-18,CANFINHOME18APRFUT,1250,5.8272791701896451425247236800,2.4,1.22,432.9
03-Apr-18,VEDL18APRFUT,1750,4.1560237830054551895147006700,1.33,-1.17,283.7
03-Apr-18,AXISBANK18APRFUT,1200,3.0374200357017132551848512200,0.27,-1.01,500.15
03-Apr-18,BHARTIARTL18APRFUT,1700,3.5937511529038471273095418900,4,-0.97,396.8
03-Apr-18,RELCAPITAL18APRFUT,750,4.430669167296216458964859100,0.27,-0.97,447.35
03-Apr-18,IOC18APRFUT,3000,3.5436282171553945438545027900,2.13,0.85,171.45
03-Apr-18,CIPLA18APRFUT,1000,2.7786521587553839479392624700,5.87,-0.74,576.7
03-Apr-18,JUSTDIAL18APRFUT,1400,4.8992849554805047057606784600,6.67,-0.71,486.25
03-Apr-18,CANBK18APRFUT,1600,5.5392828633457813091184260300,3.73,0.66,265.6
03-Apr-18,JETAIRWAYS18APRFUT,1200,4.8865514550409147609147609100,4.27,0.62,605.95
03-Apr-18,HINDALCO18APRFUT,3500,3.8932234422469443786982248500,2.93,-0.59,212.7
03-Apr-18,TECHM18APRFUT,1200,2.8689117773477276276745275700,9.6,-0.59,643.55
03-Apr-18,JSWSTEEL18APRFUT,3000,3.2166429565933670544596189500,7.47,-0.54,298.35
03-Apr-18,DLF18APRFUT,5000,4.0817926823555920398009950200,2.4,-0.5,202.5
03-Apr-18,SUNPHARMA18APRFUT,1100,3.1395155130130944176430048200,1.33,-0.36,510.85
04-Apr-18,CANFINHOME18APRFUT,1250,5.6535730715600883823700430300,6.93,1.17,432.45
04-Apr-18,JINDALSTEL18APRFUT,4500,5.1890007349171752397558849200,1.87,1.09,230.7
04-Apr-18,TATAMOTORS18APRFUT,1500,2.7593101385540512969979597800,0,1.08,344.9
04-Apr-18,JUSTDIAL18APRFUT,1400,4.901694828727200,7.2,1.05,477.3
04-Apr-18,ICICIBANK18APRFUT,2750,3.3926800737366006295130531400,0.53,-1.04,270.95
04-Apr-18,UNIONBANK18APRFUT,4000,5.6180814870506549767921609100,9.6,1.03,97.5
04-Apr-18,MOTHERSUMI18APRFUT,1600,3.2540289138820417926614613900,2.67,1.01,333.4
04-Apr-18,SUNPHARMA18APRFUT,1100,3.0108177067389803921568627500,1.6,0.97,513.05
04-Apr-18,RELINFRA18APRFUT,1300,4.262061774607602932882120700,4.27,0.85,446
04-Apr-18,TITAN18APRFUT,1500,2.6613848385365523901496861400,3.73,0.83,937.3
04-Apr-18,JETAIRWAYS18APRFUT,1200,4.7270818882917040541642874600,4.8,0.81,617.35
04-Apr-18,AUROPHARMA18APRFUT,800,2.9984197267580685935788320600,4.53,0.7,596.5
04-Apr-18,DLF18APRFUT,5000,3.9669469182507771765863256300,0.27,0.64,204.75
04-Apr-18,BIOCON18APRFUT,1800,3.3368439679553401248767663500,8.53,0.62,609.65
04-Apr-18,AXISBANK18APRFUT,1200,2.9815739861361379722859136700,1.07,0.59,504.5
04-Apr-18,TATASTEEL18APRFUT,1061,3.8034099339893738140417457300,0,0.59,582.1
04-Apr-18,PNB18APRFUT,4000,5.1612341936982399161864850700,2.4,0.58,96.15
04-Apr-18,UPL18APRFUT,1200,2.5715204937122343030659222300,8.8,0.56,767.5
04-Apr-18,JSWSTEEL18APRFUT,3000,3.2115495047900808447450915700,2.93,0.48,304.1
04-Apr-18,SBIN18APRFUT,3000,3.3831287918311696606786427100,0.27,0.48,251.95
05-Apr-18,MOTHERSUMI18APRFUT,1600,3.1554680126436231035879890200,5.07,3.21,333.55
05-Apr-18,HINDALCO18APRFUT,3500,4.1303649335294571713147410400,0.53,2.94,201.05
05-Apr-18,TATAMTRDVR18APRFUT,2500,2.7789798203494678714859437800,6.4,2.54,199.55
05-Apr-18,JINDALSTEL18APRFUT,4500,5.5456798231811930783242258700,1.87,2.44,219.9
05-Apr-18,LICHSGFIN18APRFUT,1100,2.8756895314134902840059790700,7.47,2.39,536.1
05-Apr-18,TATASTEEL18APRFUT,1061,4.0722603198738738738738738700,0,2.37,562.75
05-Apr-18,UNIONBANK18APRFUT,4000,5.549062121068332462101411400,8,2.35,95.9
05-Apr-18,JETAIRWAYS18APRFUT,1200,4.8605066738991969533901813100,0.53,2.33,607.25
05-Apr-18,VEDL18APRFUT,1750,4.3132703880134159679183375900,0,2.3,274.4
05-Apr-18,BANKBARODA18APRFUT,4000,4.7313921331950964974982130100,2.4,2.22,140.4
05-Apr-18,JUSTDIAL18APRFUT,1400,5.1558741084365274009766684800,9.87,2.22,462.7
05-Apr-18,DLF18APRFUT,5000,4.143016851759853977844914400,0.53,2.17,199.25
05-Apr-18,SBIN18APRFUT,3000,3.3987519416909664375252729500,0,2.14,247.6
05-Apr-18,YESBANK18APRFUT,1750,3.4682846681687346537894909200,0,2.08,305.75
05-Apr-18,RELINFRA18APRFUT,1300,4.3419047618580600779637697800,1.07,2.02,438
05-Apr-18,VOLTAS18APRFUT,1000,3.0304821667228964401294498400,0,2.02,620.85
05-Apr-18,UPL18APRFUT,1200,2.8813093976106276236305928100,2.67,1.98,735.65
05-Apr-18,TATAMOTORS18APRFUT,1500,2.8859374618429133858267716500,0,1.97,356.1
05-Apr-18,BANKINDIA18APRFUT,6000,5.7523356529540454325761237300,5.33,1.88,103.9
05-Apr-18,JSWSTEEL18APRFUT,3000,3.3830804509915497718438397800,3.47,1.76,296.35
06-Apr-18,HINDALCO18APRFUT,3500,4.068211441868405323371468600,0.53,-1.91,214.4
06-Apr-18,VEDL18APRFUT,1750,4.2196055347858226974818903100,0,-1.35,291.25
06-Apr-18,RELINFRA18APRFUT,1300,4.2104568909596638655462184900,3.2,-1.12,454.05
06-Apr-18,TATASTEEL18APRFUT,1061,3.9353914472957877508829356500,0.27,-0.96,583.45
06-Apr-18,JSWSTEEL18APRFUT,3000,3.3262684252000972762645914400,5.33,-0.94,309.5
06-Apr-18,CANBK18APRFUT,1600,5.3266139671560932532673966800,2.67,0.53,285.6
06-Apr-18,YESBANK18APRFUT,1750,3.3739562732722248842038013100,1.07,0.53,314.85
06-Apr-18,AUROPHARMA18APRFUT,800,2.8101033420926646081949428400,4.53,-0.51,602.3
06-Apr-18,JINDALSTEL18APRFUT,4500,5.3311956237144976685036032200,0.53,-0.38,236.9
06-Apr-18,RELCAPITAL18APRFUT,750,4.3228565431168051401351501100,1.33,-0.32,453.1
06-Apr-18,VOLTAS18APRFUT,1000,2.9498114394040716096324461300,6.13,0.29,633.85
06-Apr-18,ADANIENT18APRFUT,4000,7.7157799989977003719986472800,2.12,0.27,148.55
06-Apr-18,BANKBARODA18APRFUT,4000,4.6612134897178619756427604900,1.87,0.24,148.85
06-Apr-18,DLF18APRFUT,5000,3.9901094045650472727272727300,0.53,-0.22,207.1
06-Apr-18,TECHM18APRFUT,1200,3.0386509500443184579250020200,4.53,-0.22,620
06-Apr-18,JETAIRWAYS18APRFUT,1200,4.6453747199119942427634735300,0.8,-0.21,628.35
06-Apr-18,TITAN18APRFUT,1500,2.7619778290896907776751263500,2.93,0.21,924.45
06-Apr-18,BANKINDIA18APRFUT,6000,5.5812193904239333933393339300,6.93,-0.18,111.85
06-Apr-18,APOLLOTYRE18APRFUT,3000,3.1092186060877264957264957300,6.67,-0.17,293.5
06-Apr-18,PNB18APRFUT,4000,4.8430532690046804123711340200,6.4,0.15,97.8
11-Apr-18,HINDALCO18APRFUT,3500,3.8218608432558739130434782600,0.53,2.17,229.9
11-Apr-18,VEDL18APRFUT,1750,4.1167418853256599788806758200,0.8,2.11,285.25
11-Apr-18,PNB18APRFUT,4000,4.4228827796236406844106463900,2.67,-1.62,105.5
11-Apr-18,JINDALSTEL18APRFUT,4500,4.5809976406419763168640261300,4.27,1.04,245.85
11-Apr-18,TATASTEEL18APRFUT,1061,3.5665743406815417843495597300,0,1.01,602.9
11-Apr-18,BPCL18APRFUT,1800,3.0401849119722486977723595300,6.13,-0.93,451.15
11-Apr-18,CANBK18APRFUT,1600,4.8732521994563424395336697400,0.53,-0.82,287.6
11-Apr-18,AXISBANK18APRFUT,1200,2.9101015153220360706765540600,0,0.72,545.25
11-Apr-18,DHFL18APRFUT,1500,3.7715956685774561075831154300,8.53,0.67,537.2
11-Apr-18,PCJEWELLER18APRFUT,1500,6.1315536345115116090274395200,5.33,0.67,309.35
11-Apr-18,BHARTIARTL18APRFUT,1700,3.4447222029904551938788743400,2.4,0.64,386.75
11-Apr-18,SUNPHARMA18APRFUT,1100,2.7067786536506050172159370400,4.27,0.54,509.7
11-Apr-18,TATAMOTORS18APRFUT,1500,3.0757160808820099079971691400,0.53,0.5,354.75
11-Apr-18,TITAN18APRFUT,1500,2.6917211919090880748246297700,4.53,0.49,963.2
11-Apr-18,ASHOKLEY18APRFUT,7000,2.5733685425265381968341362700,9.87,0.41,145.95
11-Apr-18,ICICIBANK18APRFUT,2750,3.2938786852684556786703601100,0,-0.36,288.85
11-Apr-18,BANKBARODA18APRFUT,4000,4.1870821168194061990212071800,3.47,-0.33,153.3
11-Apr-18,YESBANK18APRFUT,1750,2.9711226727434675019577133900,1.07,0.23,320.3
11-Apr-18,ADANIPORTS18APRFUT,2500,3.1704022942547449967721110400,8,0.19,387.85
11-Apr-18,RELINFRA18APRFUT,1300,3.8219557732200475264635990500,1.6,-0.19,463.8
18-Apr-18,VEDL18APRFUT,1750,3.6880250440174515235457063700,0.8,1.45,289.55
18-Apr-18,DLF18APRFUT,5000,3.3864678082644628861226371600,1.33,1.01,217.4
18-Apr-18,YESBANK18APRFUT,1750,2.8066866929109191295875284200,1.07,1.01,309.05
18-Apr-18,CANBK18APRFUT,1600,4.5358067055116854750637058600,1.07,0.98,275.7
18-Apr-18,BPCL18APRFUT,1800,3.6685148888172896627298185800,3.47,-0.84,411.05
18-Apr-18,TATASTEEL18APRFUT,1061,3.1291879942664877107625199200,0,0.82,596.65
18-Apr-18,RELCAPITAL18APRFUT,750,3.505441663213914614863338600,2.4,0.75,443.8
18-Apr-18,APOLLOTYRE18APRFUT,3000,3.0782940864671286460967796300,1.6,0.74,297.55
18-Apr-18,ICICIBANK18APRFUT,2750,2.8729105949784370179948586100,1.6,0.67,291.4
18-Apr-18,AXISBANK18APRFUT,1200,2.9870457848782494365138993200,0.8,0.58,533.75
18-Apr-18,SBIN18APRFUT,3000,3.016045555181454765262945800,1.07,0.54,248.75
18-Apr-18,L&TFH18APRFUT,4500,2.8609064605100172314761631200,8.27,0.52,174.8
18-Apr-18,TATAMOTORS18APRFUT,1500,3.232028185437836231237925400,0,0.52,337.7
18-Apr-18,JETAIRWAYS18APRFUT,1200,3.8378106395344672258465361900,9.33,-0.5,646.1
18-Apr-18,TATAGLOBAL18APRFUT,4500,2.8061932114532265527673963300,3.73,0.48,280.95
18-Apr-18,BANKBARODA18APRFUT,4000,3.8511366985329726073723368300,2.4,0.44,148.45
18-Apr-18,DHFL18APRFUT,1500,3.4853344805726401492663896200,1.07,0.44,591.5
18-Apr-18,RELINFRA18APRFUT,1300,3.4241164236404575163398692800,2.93,0.44,459.9
18-Apr-18,BHARTIARTL18APRFUT,1700,3.039970956658761942154168300,4.8,0.43,382.6
18-Apr-18,SUNPHARMA18APRFUT,1100,2.5354813058606462950307527100,2.4,0.43,513.85
19-Apr-18,MINDTREE18APRFUT,1200,3.3356099289832158132007860400,3.47,3.46,865.6
19-Apr-18,HINDALCO18APRFUT,3500,3.3183133172012685337726523900,2.4,2.97,243.55
19-Apr-18,BPCL18APRFUT,1800,3.59508239649696446199407700,3.2,-2.27,405.1
19-Apr-18,VEDL18APRFUT,1750,3.5251316386989694263139814500,0.8,1.94,292.1
19-Apr-18,HINDPETRO18APRFUT,1575,3.8336177153533479349186483100,3.47,-1.71,320.6
19-Apr-18,BHARTIARTL18APRFUT,1700,2.9888413806633962264150943400,2.67,1.17,385.35
19-Apr-18,DLF18APRFUT,5000,3.4869994566829082352941176500,4.8,1.08,212.75
19-Apr-18,PCJEWELLER18APRFUT,1500,5.5040130432847174948944860400,5.07,1.02,294.4
19-Apr-18,TECHM18APRFUT,1200,2.8442074628737667478684531100,9.6,0.94,658.85
19-Apr-18,JINDALSTEL18APRFUT,4500,3.8119604882171108443377350900,7.47,0.84,250.7
19-Apr-18,TATASTEEL18APRFUT,1061,3.0011615171041555851063829800,0.8,0.74,602.9
19-Apr-18,RELCAPITAL18APRFUT,750,3.5033039275485091743119266100,4,0.69,436.05
19-Apr-18,TATAGLOBAL18APRFUT,4500,2.7830240696866807462161210800,9.6,0.67,284.5
19-Apr-18,BANKBARODA18APRFUT,4000,4.1511156272843911048358630400,2.67,0.6,142.15
19-Apr-18,AXISBANK18APRFUT,1200,3.1112868473763048721659430800,2.93,0.53,519.25
19-Apr-18,TATAMOTORS18APRFUT,1500,3.151435081253942652329749100,0.8,0.51,336
19-Apr-18,YESBANK18APRFUT,1750,2.7261520111741528024551768700,0.8,0.47,310.25
19-Apr-18,DHFL18APRFUT,1500,3.388341506515889741212172300,1.6,0.46,593.4
19-Apr-18,RELINFRA18APRFUT,1300,3.3221082738399304423432235600,6.93,0.42,459.8
19-Apr-18,ICICIBANK18APRFUT,2750,2.8286334586227202206516117900,1.33,0.33,289.65
20-Apr-18,HINDALCO18APRFUT,3500,3.5003167366139225684608120900,0.27,-3.32,264.05
20-Apr-18,NATIONALUM18APRFUT,8000,3.7728259621375587392550143300,3.2,-2.58,87.6
20-Apr-18,VEDL18APRFUT,1750,3.5703184068632659608598010900,0,-2.01,312.35
20-Apr-18,BPCL18APRFUT,1800,4.1585173715230912229451600100,0.53,-1.25,378
20-Apr-18,MINDTREE18APRFUT,1200,3.2788443534941510695187165800,6.4,1.25,896.2
20-Apr-18,JSWSTEEL18APRFUT,3000,2.7103673645429890041815084400,0.27,-1.24,323.75
20-Apr-18,JINDALSTEL18APRFUT,4500,3.7819419190366621803499327100,0,-0.79,260.65
20-Apr-18,APOLLOTYRE18APRFUT,3000,3.1639743335512749615975422400,8,-0.67,293.8
20-Apr-18,RELCAPITAL18APRFUT,750,3.3468663140792655109489051100,8,-0.55,439.75
20-Apr-18,HINDPETRO18APRFUT,1575,4.2852202445437810945273631800,1.07,-0.53,302.4
20-Apr-18,TATAMOTORS18APRFUT,1500,3.0273118911194315632011967100,0.8,0.51,335.55
20-Apr-18,TATASTEEL18APRFUT,1061,2.9586075964698448428330251600,0,-0.48,622.05
20-Apr-18,CANBK18APRFUT,1600,4.1495864112141214516708587900,7.73,-0.47,279
20-Apr-18,BHARTIARTL18APRFUT,1700,2.9332074967767800682939167800,3.73,-0.46,395.8
20-Apr-18,JUSTDIAL18APRFUT,1400,4.2048980964300360093200593100,8.8,-0.44,473.4
20-Apr-18,RELINFRA18APRFUT,1300,3.1906503050939468874314589800,7.47,-0.44,464.85
20-Apr-18,DLF18APRFUT,5000,3.3244338090201068028790341300,8,-0.42,215.35
20-Apr-18,BANKBARODA18APRFUT,4000,4.0390544684736704506363949100,4.53,-0.38,145.45
20-Apr-18,SAIL18APRFUT,12000,3.9044080061547896039603960400,7.47,-0.37,80.85
20-Apr-18,TITAN18APRFUT,1500,2.6440629849896720020991865700,1.33,-0.29,955.95
23-Apr-18,CANBK18APRFUT,1600,4.7774002756061074603788171600,0.53,-1.31,259.3
23-Apr-18,HINDPETRO18APRFUT,1575,4.2720808887047985286741347600,2.93,1.25,299.9
23-Apr-18,BPCL18APRFUT,1800,4.1467740254460150780829294600,0.8,1.24,372.7
23-Apr-18,HEXAWARE18APRFUT,3000,3.1443457613665634674922600600,8,0.85,435.5
23-Apr-18,TECHM18APRFUT,1200,2.8413724392768308351177730200,2.67,-0.85,701.8
23-Apr-18,ICICIBANK18APRFUT,2750,2.8587924750338933191564770500,1.33,-0.76,283
23-Apr-18,YESBANK18APRFUT,1750,2.8721535167724550315994166300,0,0.76,309.7
23-Apr-18,UNIONBANK18APRFUT,4000,4.7318268305535188216039279900,6.4,-0.71,91.9
23-Apr-18,AXISBANK18APRFUT,1200,3.0645007506231164722167292900,2.93,0.53,506.55
23-Apr-18,NATIONALUM18APRFUT,8000,3.9962878046374898314933178400,3.47,0.41,86.4
23-Apr-18,BANKINDIA18APRFUT,6000,4.9791813303486174890083048400,5.07,-0.39,102.6
23-Apr-18,TATASTEEL18APRFUT,1061,3.046658087398927746618277800,0,0.35,607.85
23-Apr-18,HINDALCO18APRFUT,3500,3.5693070130601869515452117500,0.8,0.34,262.05
23-Apr-18,PNB18APRFUT,4000,4.0567915032521794871794871800,6.67,0.32,93.75
23-Apr-18,SBIN18APRFUT,3000,2.8881565573021185737976782800,0,0.29,241.95
23-Apr-18,VEDL18APRFUT,1750,3.5499692428280622164614387600,0,-0.29,309.05
23-Apr-18,JSWSTEEL18APRFUT,3000,2.7004020702867554591915750300,4.53,-0.28,323
23-Apr-18,BANKBARODA18APRFUT,4000,4.0151190468177019498607242300,4.8,0.24,143.95
23-Apr-18,BIOCON18APRFUT,1800,2.5725366519604831372549019600,2.67,-0.24,639.4
23-Apr-18,RELCAPITAL18APRFUT,750,3.4726097772872367956710975200,1.6,0.18,425.25
24-Apr-18,HINDALCO18APRFUT,3500,3.6962608388106338028169014100,0,-6.49,256.05
24-Apr-18,VEDL18APRFUT,1750,3.5092061274211768562530732700,3.47,-3.95,305.3
24-Apr-18,TATASTEEL18APRFUT,1061,2.9555242008803165182987141400,0.53,-2,606.7
24-Apr-18,JINDALSTEL18APRFUT,4500,3.8457318473836894757903161300,9.6,-1.48,250.25
24-Apr-18,BPCL18APRFUT,1800,4.0085887260781172151566802200,2.67,-1.38,381.8
24-Apr-18,JSWSTEEL18APRFUT,3000,2.6921607274032287134866376600,6.13,-1.34,321.65
24-Apr-18,RELINFRA18APRFUT,1300,3.2449343526652584769316286800,6.67,1.17,450.65
24-Apr-18,TECHM18APRFUT,1200,3.0285875171219373219373219400,0.53,-1,703.5
24-Apr-18,BANKBARODA18APRFUT,4000,3.9271712187697745404092958700,7.2,-0.45,144.25
24-Apr-18,MINDTREE18APRFUT,1200,3.7423837897317309614231461100,0.8,0.44,996.3
24-Apr-18,HINDPETRO18APRFUT,1575,4.1226597969515938218862964200,3.73,-0.43,304.55
24-Apr-18,IOC18APRFUT,3000,3.4834414455113605442176870700,9.07,-0.4,161.9
24-Apr-18,RELCAPITAL18APRFUT,750,3.4177313533701245779485388300,2.93,0.31,429.7
24-Apr-18,YESBANK18APRFUT,1750,2.8214658951791886280146941400,0.53,0.3,313.85
24-Apr-18,BHARTIARTL18APRFUT,1700,2.8548476085806131314385006800,4.27,-0.24,403.05
24-Apr-18,ADANIPORTS18APRFUT,2500,2.9539122798710495664552866600,9.33,0.23,386.7
24-Apr-18,INFY18APRFUT,600,2.6231062167708007072493053800,0.53,-0.23,1181.55
24-Apr-18,TATAMOTORS18APRFUT,1500,2.9295313144353360275407873100,0.8,0.22,334.7
24-Apr-18,SBIN18APRFUT,3000,2.8315422034223633738915240300,0.27,-0.19,242.7
24-Apr-18,DLF18APRFUT,5000,3.3060391251483895307710445600,9.33,-0.07,212.1
25-Apr-18,BHARTIARTL18APRFUT,1700,2.8397326790388923076923076900,1.87,2.02,406.2
25-Apr-18,CANBK18APRFUT,1600,4.6729796617175106300734441400,2.4,-1.43,258.75
25-Apr-18,HINDALCO18APRFUT,3500,4.444693173969757127771911300,0.53,-0.84,237.4
25-Apr-18,JINDALSTEL18APRFUT,4500,3.8402382203041515390686661400,8.27,-0.75,253.7
25-Apr-18,MINDTREE18APRFUT,1200,3.7187701555630681534076703800,2.67,-0.7,996.4
25-Apr-18,DLF18APRFUT,5000,3.2061261432439008570766736200,6.93,-0.56,215.6
25-Apr-18,TECHM18APRFUT,1200,3.1219412318380254870367657800,8.27,0.47,684.25
25-Apr-18,BPCL18APRFUT,1800,3.9312294614392233515767526700,2.93,0.42,383.9
25-Apr-18,SBIN18APRFUT,3000,2.762319139449916874480465500,1.87,-0.37,241.05
25-Apr-18,HINDPETRO18APRFUT,1575,3.960978000105751633986928100,4.8,0.33,306.35
25-Apr-18,LICHSGFIN18APRFUT,1100,2.7391219786586862655029857600,7.73,-0.28,544.1
25-Apr-18,VEDL18APRFUT,1750,3.7518693763047410894418291900,0.53,-0.27,298.35
25-Apr-18,RELINFRA18APRFUT,1300,3.4697865287708682838358648800,1.33,-0.25,440.85
25-Apr-18,AXISBANK18APRFUT,1200,2.9552356060239675151034960900,1.07,0.23,506.05
25-Apr-18,TATAMOTORS18APRFUT,1500,2.8355837668354215050520283500,0.53,-0.23,332.45
25-Apr-18,INFY18APRFUT,600,2.7922429229167778258986574300,0,-0.22,1154.9
25-Apr-18,RELCAPITAL18APRFUT,750,3.4991039347102830188679245300,2.67,-0.12,424.4
25-Apr-18,TATASTEEL18APRFUT,1061,2.9915814270860681114551083600,0.27,0.08,599.3
25-Apr-18,YESBANK18APRFUT,1750,2.8786107753586512345679012300,0,-0.08,324.2
25-Apr-18,ICICIBANK18APRFUT,2750,2.8066037000168074621612108400,0.8,-0.02,283.45
26-Apr-18,M&MFIN18MAYFUT,1250,3.3782595407269268677311255700,4,4.97,507.5
26-Apr-18,WIPRO18MAYFUT,2400,2.5879726366074015748031496100,6.67,-4.23,287.15
26-Apr-18,PCJEWELLER18MAYFUT,1500,6.8593826828624795417348608800,1.07,-2.62,244
26-Apr-18,MINDTREE18MAYFUT,1200,3.6824441098064815710554319400,1.07,1.25,1030.4
26-Apr-18,INFY18MAYFUT,600,2.7385207231795477265676169500,0,1.18,1158.9
26-Apr-18,TATAGLOBAL18MAYFUT,4500,2.561967851887502594258042200,4.53,1.18,289.15
26-Apr-18,NIITTECH18MAYFUT,1500,4.1472887754194114942528735600,2.93,-0.87,999.5
26-Apr-18,YESBANK18MAYFUT,1750,2.9053932712751790930053804800,0.8,0.83,325.15
26-Apr-18,TECHM18MAYFUT,1200,3.1221424711843677156177156200,2.67,-0.79,687.2
26-Apr-18,JINDALSTEL18MAYFUT,4500,3.8345825717754929577464788700,3.2,0.7,248.85
26-Apr-18,BPCL18MAYFUT,1800,3.7934839768744427164333851700,1.33,0.65,385.35
26-Apr-18,HINDALCO18MAYFUT,3500,4.4155059942663219133807369100,1.33,0.52,232.45
26-Apr-18,SBIN18MAYFUT,3000,2.7222301565446205733558178800,1.07,0.51,237.6
26-Apr-18,VEDL18MAYFUT,1750,3.800452181412405237767057200,0.8,0.45,290.4
26-Apr-18,JETAIRWAYS18MAYFUT,1200,3.8011845846992525186870328200,8.27,0.42,617.3
26-Apr-18,TATAMOTORS18MAYFUT,1500,2.7925379555628910529519172200,0.53,0.4,328.85
26-Apr-18,DLF18MAYFUT,5000,3.2887985743040210189627598800,0.27,0.39,218.85
26-Apr-18,BIOCON18MAYFUT,1800,2.5818864105626693227091633500,1.6,0.36,651.6
26-Apr-18,AXISBANK18MAYFUT,1200,2.9186767146150882825040128400,0,-0.33,498.5
26-Apr-18,ICICIBANK18MAYFUT,2750,2.8800977143215847974184295400,0.27,0.32,278.35
27-Apr-18,YESBANK18MAYFUT,1750,3.2328784363288592508513053300,0.53,3.58,354.2
27-Apr-18,RELCAPITAL18MAYFUT,750,3.2669781799478138553510725600,2.4,2.68,429.45
27-Apr-18,AXISBANK18MAYFUT,1200,2.9925048406295493670886075900,0.53,-2.53,496.75
27-Apr-18,NIITTECH18MAYFUT,750,4.3607701849005130880946169200,6.4,1.65,1120.45
27-Apr-18,PCJEWELLER18MAYFUT,1500,7.926379460000675390460109750,0.53,1.31,238.85
27-Apr-18,HINDPETRO18MAYFUT,1575,4.0159186152760587143580226100,0.27,1.23,297.95
27-Apr-18,HINDALCO18MAYFUT,3500,4.2872516286476495726495726500,5.33,1.18,235.15
27-Apr-18,VEDL18MAYFUT,1750,3.6790969370647261453668618700,1.07,0.93,292.15
27-Apr-18,MINDTREE18MAYFUT,1200,3.6638367882331216140481972700,9.07,0.91,1046.8
27-Apr-18,BIOCON18MAYFUT,900,2.5044901024249555388093443900,2.4,0.83,666.3
27-Apr-18,TATAMOTORS18MAYFUT,1500,2.795320315571866767600302800,0,0.83,332.35
27-Apr-18,TATASTEEL18MAYFUT,1061,3.0121425633750951227948806600,1.07,0.82,582
27-Apr-18,BHARTIARTL18MAYFUT,1700,3.0276895897175708699902248300,2.4,-0.72,410.25
27-Apr-18,BPCL18MAYFUT,1800,3.7309319090494941634241245100,2.93,0.61,387.55
27-Apr-18,TECHM18MAYFUT,1200,3.0484012670521053393141368800,8.8,0.57,695.3
27-Apr-18,ICICIBANK18MAYFUT,2750,2.8042137665638228438228438200,1.6,-0.52,279.65
27-Apr-18,LICHSGFIN18MAYFUT,1100,2.6595811706026781619737686900,5.6,0.52,549.1
27-Apr-18,BANKBARODA18MAYFUT,4000,3.8964597598494503094284674200,4.8,0.47,138.15
27-Apr-18,IOC18MAYFUT,3000,3.3548718796616506360533664300,8.27,0.47,162.1
27-Apr-18,RELINFRA18MAYFUT,1300,3.2665126207111816019032513900,8.53,0.39,444.25
30-Apr-18,PCJEWELLER18MAYFUT,1500,13.263647291019235095613048370,0.27,2.64,179.4
30-Apr-18,DLF18MAYFUT,2500,3.1712126912656442545536316600,3.47,1.64,223.25
30-Apr-18,BPCL18MAYFUT,1800,3.6346030028121235422273484600,1.33,1.24,391.55
30-Apr-18,MINDTREE18MAYFUT,1200,3.7184426544124869134862472600,1.33,1.24,1047.2
30-Apr-18,IOC18MAYFUT,3000,3.233047825800724370779619400,9.6,1.23,163.9
30-Apr-18,BANKBARODA18MAYFUT,4000,3.8843393800364664804469273700,2.93,1.22,144.05
30-Apr-18,PNB18MAYFUT,4000,3.5791827735096573875802997900,5.6,1.07,94.05
30-Apr-18,BIOCON18MAYFUT,900,2.6465838833488181261481935100,4.27,1.04,657
30-Apr-18,APOLLOTYRE18MAYFUT,3000,2.8215511847524398156052586600,6.67,1.02,293.75
30-Apr-18,M&MFIN18MAYFUT,1250,3.3750567312125561395126612500,8.8,-0.96,526.9
30-Apr-18,BANKINDIA18MAYFUT,6000,4.6685353282065098039215686300,4.8,0.93,102.6
30-Apr-18,SBIN18MAYFUT,3000,2.8382046399242621599340478200,0,0.91,243.6
30-Apr-18,AUROPHARMA18MAYFUT,800,2.6174397053999207167208435700,6.13,0.9,634.35
30-Apr-18,DHFL18MAYFUT,1500,3.2688626565363908589440504300,6.67,0.76,639.35
